"Medición de la pobreza, Estados Unidos Mexicanos, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indicadores de pobreza, por municipio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clave de entidad,Entidad federativa,Clave de municipio,Municipio,"Población*(leer nota al final del cuadro)",Pobreza,,,,Pobreza extrema,,,,Pobreza moderada,,,,Vulnerables por carencia social,,,Vulnerables por ingreso,,No pobres y no vulnerables,,Rezago educativo,,Carencia por acceso a los servicios de salud,,Carencia por acceso a la seguridad social,,Carencia por calidad y espacios de la vivienda,,Carencia por acceso a los servicios básicos en la vivienda,,Carencia por acceso a la alimentación,,Población con al menos una carencia social,,Población con tres o más carencias sociales,, Población con ingreso inferior a la línea de bienestar,,Población con ingreso inferior a la línea de bienestar mínimo,,Coeficiente de Gini,Razón del ingreso entre la población pobre extrema y la población no pobre y no vulnerable1
,,,,,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,,
20,Oaxaca,20337,San Pedro y San Pablo Ayutla,"4,088",86.7,"3,545",3.9,0.57,59.8,"2,446",4.3,0.43,26.9,"1,099",3.1,0.14,11.6,474,2.5,0.1,6,1.6,64,48.8,"1,996",47.7,"1,948",93.9,"3,839",52.2,"2,133",83.3,"3,406",44.2,"1,807",98.3,"4,018",80.3,"3,284",86.8,"3,550",66.5,"2,720",0.48,0.09
20,Oaxaca,20338,Villa de Etla,"10,386",38.4,"3,988",2.7,0.17,6.1,634,4.1,0.04,32.3,"3,355",2.5,0.13,32.4,"3,364",2,1.9,202,27.3,"2,831",14.1,"1,461",37.3,"3,873",61,"6,333",16.5,"1,718",19.8,"2,052",19.2,"1,998",70.8,"7,352",23.9,"2,483",40.4,"4,191",9.8,"1,015",0.431,0.14
20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,"5,437",53.3,"2,900",2.7,0.24,10,543,3.9,0.06,43.3,"2,357",2.4,0.18,36.3,"1,975",2.2,1,56,9.3,506,18.5,"1,008",44.9,"2,443",80.3,"4,368",21.3,"1,156",41.6,"2,260",16.7,907,89.7,"4,875",37.2,"2,021",54.4,"2,956",16.6,902,0.379,0.15
20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,"1,492",77.6,"1,158",2.8,0.36,25.5,381,3.8,0.16,52.1,777,2.3,0.2,18.9,283,2.2,1.5,23,1.9,29,33.3,497,26,389,72.1,"1,076",33,492,68.6,"1,024",24.4,365,96.5,"1,440",49.8,743,79.1,"1,181",42.7,638,0.368,0.17
20,Oaxaca,20341,San Pedro Yucunama,189,85.4,161,2.9,0.41,37.7,71,3.6,0.23,47.7,90,2.3,0.18,14.6,28,2.4,0,0,0,0,29.3,55,39.5,75,94.3,178,16.1,30,70.8,134,32.3,61,100,189,64.1,121,85.4,161,54.4,103,0.364,--
20,Oaxaca,20342,San Raymundo Jalpan,"2,890",50.7,"1,464",2.6,0.22,9.1,264,3.8,0.06,41.5,"1,200",2.3,0.16,38.5,"1,111",2,1.1,32,9.8,282,17.4,504,25,724,76.3,"2,205",25.6,740,46.7,"1,350",18,520,89.1,"2,575",33.3,963,51.8,"1,496",15.5,447,0.373,0.16
20,Oaxaca,20343,San Sebastián Abasolo,"1,697",80.2,"1,362",3.1,0.42,35.9,609,3.7,0.22,44.4,753,2.7,0.2,19,322,2.5,0.2,3,0.6,10,25.5,433,48.9,830,87.6,"1,487",36.4,618,87.1,"1,478",14.8,250,99.2,"1,684",67.7,"1,149",80.4,"1,365",47.2,800,0.393,0.15
20,Oaxaca,20344,San Sebastián Coatlán,"2,268",90.1,"2,043",3.5,0.52,51.8,"1,175",4.1,0.35,38.3,868,2.6,0.17,8.2,185,2.8,1.6,36,0.2,4,45.3,"1,028",50.3,"1,141",77.9,"1,766",44.3,"1,005",86.4,"1,959",31.8,721,98.2,"2,228",74.3,"1,686",91.7,"2,079",65,"1,473",0.35,0.2
20,Oaxaca,20345,San Sebastián Ixcapa,"4,004",78.4,"3,141",3.5,0.46,40.4,"1,618",3.9,0.26,38,"1,522",3.1,0.2,20.3,812,2.7,0.2,10,1,42,29.2,"1,168",70.1,"2,806",85.2,"3,412",30.7,"1,229",95.5,"3,824",23.2,928,98.7,"3,953",81.1,"3,246",78.7,"3,150",45.1,"1,806",0.429,0.13
20,Oaxaca,20346,San Sebastián Nicananduta,814,73.8,601,2.4,0.3,19,155,3.5,0.11,54.8,446,2,0.18,21.5,175,2.2,3.6,30,1,8,41.1,334,2.8,23,46.4,378,41.7,340,67.7,551,25,203,95.4,776,42,342,77.5,631,41.3,337,0.346,0.24
20,Oaxaca,20347,San Sebastián Río Hondo,"4,129",89.3,"3,687",3.6,0.53,55.3,"2,284",3.8,0.35,34,"1,403",3.2,0.18,10.6,438,3.3,0,0,0.1,4,36.4,"1,503",32.7,"1,349",97.4,"4,023",59.7,"2,467",98.6,"4,071",30,"1,240",99.9,"4,125",86.8,"3,583",89.3,"3,687",62.4,"2,578",0.385,0.07
20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,"5,869",79.1,"4,640",3.8,0.5,45.1,"2,645",4.3,0.32,34,"1,995",3.3,0.18,16.6,975,3,0.8,46,3.5,208,46.7,"2,739",77.9,"4,575",82.7,"4,853",33.3,"1,952",77.6,"4,555",34.3,"2,011",95.7,"5,616",78.6,"4,614",79.8,"4,686",50,"2,937",0.441,0.12
20,Oaxaca,20349,San Sebastián Teitipac,"1,922",68.6,"1,319",3.5,0.4,30.5,587,3.8,0.19,38.1,732,3.2,0.21,30.5,586,2.9,0.1,1,0.8,16,36.9,709,74.6,"1,434",83.7,"1,609",22.2,427,96.7,"1,859",15.4,296,99.1,"1,905",81.1,"1,558",68.7,"1,320",34.1,656,0.434,0.1
20,Oaxaca,20350,San Sebastián Tutla,"23,131",16.7,"3,859",2.1,0.06,1.3,306,3.8,0.01,15.4,"3,553",1.9,0.05,29.6,"6,847",1.6,3.2,744,50.5,"11,681",4.8,"1,100",22.8,"5,280",40.5,"9,364",3.8,883,3.9,895,6.9,"1,590",46.3,"10,706",5.9,"1,365",19.9,"4,603",3.5,819,0.426,0.1
20,Oaxaca,20351,San Simón Almolongas,"2,633",80.5,"2,120",3.5,0.46,39.4,"1,036",3.8,0.25,41.2,"1,084",3.1,0.21,18.9,497,3.2,0.1,3,0.5,13,53.7,"1,413",57.6,"1,518",93.2,"2,453",23.6,621,90.3,"2,377",20,528,99.4,"2,618",81,"2,133",80.6,"2,123",45.9,"1,209",0.363,0.14
20,Oaxaca,20352,San Simón Zahuatlán,"3,445",96.4,"3,322",4.3,0.69,80.8,"2,784",4.4,0.6,15.6,538,3.5,0.09,3.6,123,3.7,0,0,0,0,58.2,"2,006",66.1,"2,276",98.7,"3,402",70.2,"2,419",83.3,"2,871",50.9,"1,753",100,"3,445",95.7,"3,297",96.4,"3,322",83.6,"2,879",0.409,--
20,Oaxaca,20353,Santa Ana,"2,028",79.4,"1,610",3.4,0.45,36.2,733,3.8,0.23,43.3,877,3.1,0.22,20.3,412,3.1,0.2,3,0.1,2,47.6,966,67.5,"1,369",82.9,"1,681",31.9,647,89.3,"1,810",18,365,99.7,"2,022",80.7,"1,637",79.6,"1,614",42.6,865,0.348,0.22
20,Oaxaca,20354,Santa Ana Ateixtlahuaca,408,96,392,3.7,0.59,70.3,287,4,0.46,25.7,105,2.8,0.12,4,16,3,0,0,0,0,53.6,219,12.4,51,96.5,394,65.7,268,92.5,377,44.9,183,100,408,87.1,355,96,392,78.5,320,0.37,--
20,Oaxaca,20355,Santa Ana Cuauhtémoc,674,91,613,4.1,0.62,67.3,453,4.2,0.47,23.7,160,3.8,0.15,9,61,3.2,0,0,0,0,43.1,290,85.6,577,94.4,636,45.7,308,99.8,672,33.5,226,100,674,94.9,640,91,613,68.8,464,0.421,--
20,Oaxaca,20356,Santa Ana del Valle,"1,978",68.6,"1,357",3.1,0.35,24,476,3.7,0.15,44.5,881,2.8,0.21,30.5,602,2.9,0.1,2,0.9,17,43.7,865,55.7,"1,102",91.2,"1,804",20.1,397,76.4,"1,512",12.4,244,99,"1,959",67.7,"1,339",68.7,"1,359",32.7,647,0.401,0.09
20,Oaxaca,20357,Santa Ana Tavela,911,84.7,771,3.9,0.55,52.2,476,4,0.35,32.5,296,3.7,0.2,15.3,139,3.5,0.1,0,0,0,33.9,309,90.7,826,89.7,817,31.8,290,98.5,897,39.3,358,99.9,910,93.8,855,84.7,772,54,492,0.386,0.22
20,Oaxaca,20358,Santa Ana Tlapacoyan,"1,751",70.5,"1,234",3.1,0.37,25.8,451,3.9,0.17,44.7,783,2.7,0.2,27.9,488,2.8,0.3,5,1.3,23,40.7,712,40.2,703,83.9,"1,470",32.8,575,79.7,"1,396",21.5,376,98.4,"1,723",63.8,"1,117",70.8,"1,239",35.8,627,0.408,0.11
20,Oaxaca,20359,Santa Ana Yareni,747,67.8,506,3.9,0.44,33.4,250,4,0.22,34.4,257,3.8,0.22,32.1,240,3.7,0.1,1,0,0,37.6,281,96,717,89.1,665,34.8,260,96.3,719,29.5,221,99.9,746,96.8,723,67.9,507,34.3,256,0.393,0.25
20,Oaxaca,20360,Santa Ana Zegache,"3,292",81.8,"2,694",4.2,0.57,45,"1,480",4.5,0.33,36.9,"1,214",3.9,0.24,18.1,597,3.4,0,0,0,1,32.8,"1,080",80.7,"2,658",92.1,"3,030",57.3,"1,887",90.2,"2,969",52.9,"1,741",100,"3,291",90.4,"2,976",81.8,"2,694",46.4,"1,527",0.411,0.24
20,Oaxaca,20361,Santa Catalina Quierí,788,90.4,712,3.9,0.58,59.2,466,4,0.4,31.2,246,3.6,0.19,9.6,76,3.7,0,0,0,0,44.6,351,63.1,497,91.5,721,48,378,100,788,38.7,305,100,788,94,741,90.4,712,62.5,492,0.361,--
20,Oaxaca,20362,Santa Catarina Cuixtla,"1,464",73.3,"1,073",3,0.37,24.4,357,3.8,0.15,48.9,716,2.6,0.21,25.7,376,2.6,0.1,1,0.9,14,34,498,40.1,587,91.2,"1,335",32.5,477,70.4,"1,030",18.6,272,99,"1,449",60.4,884,73.4,"1,074",34.8,509,0.36,0.14
20,Oaxaca,20363,Santa Catarina Ixtepeji,"2,929",62.2,"1,822",2.7,0.28,15.4,451,3.7,0.1,46.8,"1,370",2.3,0.18,35.6,"1,044",2.3,0.5,14,1.7,50,25.3,742,28.3,829,89.6,"2,624",31.2,914,54.4,"1,593",21.2,621,97.8,"2,865",43.9,"1,286",62.7,"1,836",28.3,830,0.4,0.15
20,Oaxaca,20364,Santa Catarina Juquila,"15,069",82.3,"12,402",3.4,0.47,35.5,"5,349",4,0.24,46.8,"7,053",3,0.23,17,"2,567",3,0.2,28,0.5,72,47.7,"7,187",35.6,"5,365",95.8,"14,438",57,"8,591",75.6,"11,395",24.5,"3,695",99.3,"14,969",75.6,"11,393",82.5,"12,430",43.2,"6,504",0.37,0.14
20,Oaxaca,20365,Santa Catarina Lachatao,"1,234",83.1,"1,025",3,0.41,40.9,505,3.5,0.24,42.1,520,2.5,0.18,15.8,194,2.5,0.3,4,0.9,11,15.9,196,44,542,93.2,"1,150",44.3,547,71.4,881,20.2,249,98.8,"1,219",70.3,868,83.4,"1,029",52.7,651,0.404,0.14
20,Oaxaca,20366,Santa Catarina Loxicha,"4,047",93.5,"3,782",3.8,0.6,59.1,"2,394",4.2,0.41,34.3,"1,389",3.3,0.19,6.4,257,3.3,0,2,0.1,5,42.1,"1,704",33.6,"1,361",97.6,"3,950",56.9,"2,301",98.6,"3,992",50.4,"2,039",99.8,"4,040",86.7,"3,509",93.5,"3,784",65.4,"2,646",0.378,0.14
20,Oaxaca,20367,Santa Catarina Mechoacán,"4,260",89.8,"3,826",4.1,0.61,59.9,"2,552",4.4,0.44,29.9,"1,274",3.5,0.18,8.6,366,2.5,0.1,5,1.5,63,41,"1,748",87.2,"3,713",91.6,"3,903",42.8,"1,823",85.4,"3,639",42.6,"1,816",98.4,"4,192",86.3,"3,678",89.9,"3,831",62.9,"2,681",0.415,0.12
20,Oaxaca,20368,Santa Catarina Minas,"1,812",73.6,"1,333",3.4,0.41,31,562,3.9,0.2,42.5,771,3,0.21,25.7,466,2.9,0.1,3,0.6,11,34.2,620,44.8,812,93.2,"1,688",32.2,583,86.3,"1,563",32.7,592,99.3,"1,798",71.7,"1,300",73.7,"1,336",38.4,696,0.398,0.16
20,Oaxaca,20369,Santa Catarina Quiané,"2,419",55.4,"1,340",2.2,0.2,7.6,183,3.6,0.05,47.8,"1,156",2,0.16,37.1,897,1.9,0.8,20,6.7,163,30.5,737,21.7,526,85.8,"2,075",13.3,321,25.7,622,14.6,354,92.4,"2,236",26.8,648,56.2,"1,360",17.8,430,0.368,0.15
20,Oaxaca,20370,Santa Catarina Tayata,580,69.8,405,3.5,0.41,31.9,185,4,0.21,37.9,220,3.1,0.19,26.6,154,2.6,0.4,2,3.2,19,17.8,103,70,406,74.9,434,39.2,227,89.1,517,22.8,132,96.4,559,71.1,412,70.2,407,36.7,213,0.457,0.11
20,Oaxaca,20371,Santa Catarina Ticuá,854,81,692,3.2,0.43,36.9,315,3.8,0.23,44.1,377,2.7,0.2,17.8,152,2.6,0.3,2,0.9,8,31.8,272,24.5,210,89.9,768,40.2,343,84.2,719,35.8,305,98.8,844,67.1,573,81.3,694,48.1,411,0.407,0.15
20,Oaxaca,20372,Santa Catarina Yosonotú,"1,579",82.9,"1,309",3.9,0.54,47.6,752,4.1,0.33,35.3,557,3.7,0.22,17.1,270,3.4,0,0,0,0,36.2,572,81.7,"1,290",93.2,"1,472",37.5,591,96.9,"1,529",39.1,617,100,"1,579",91,"1,436",82.9,"1,309",50,789,0.413,--
20,Oaxaca,20373,Santa Catarina Zapoquila,442,87.9,388,3,0.44,45.3,200,3.6,0.27,42.6,188,2.4,0.17,11.9,53,2.2,0.1,1,0.1,0,43.1,190,25.5,113,89.5,396,38.7,171,73.2,323,22.5,99,99.8,441,65.9,291,88,389,59.4,263,0.367,0.21
20,Oaxaca,20374,Santa Cruz Acatepec,"1,345",89.4,"1,203",4,0.6,62.4,839,4.2,0.44,27,364,3.5,0.16,10.6,142,3.4,0,0,0,0,43.4,583,22.1,297,97,"1,305",72.2,972,94.6,"1,273",66.6,896,100,"1,345",90.9,"1,223",89.4,"1,203",66.2,890,0.42,--
20,Oaxaca,20375,Santa Cruz Amilpas,"13,530",39.7,"5,367",2.5,0.17,6.1,826,3.8,0.04,33.6,"4,541",2.3,0.13,36.1,"4,885",1.8,2.2,295,22,"2,983",13.2,"1,783",22.1,"2,992",60.8,"8,224",20.5,"2,771",34,"4,599",15.8,"2,134",75.8,"10,252",24.1,"3,263",41.8,"5,662",10,"1,358",0.435,0.12
20,Oaxaca,20376,Santa Cruz de Bravo,339,68,231,2.6,0.29,21.1,71,3.5,0.12,46.9,159,2.2,0.17,30.3,103,2.1,0.1,0,1.6,6,43.9,149,14.1,48,87.4,296,22.5,76,57.8,196,15.3,52,98.3,333,44.9,152,68.1,231,34.5,117,0.409,0.11
20,Oaxaca,20377,Santa Cruz Itundujia,"10,962",88.1,"9,663",3.6,0.53,54.1,"5,931",3.8,0.35,34,"3,732",3.2,0.18,11.8,"1,297",3.2,0,2,0,0,34.7,"3,808",15.7,"1,719",92.4,"10,131",74.5,"8,164",99.4,"10,899",36.7,"4,018",100,"10,960",86.5,"9,487",88.2,"9,665",60.3,"6,606",0.406,0.22
20,Oaxaca,20378,Santa Cruz Mixtepec,"3,770",72.7,"2,741",3.3,0.4,31.6,"1,192",3.9,0.21,41.1,"1,549",2.8,0.19,26.3,993,2.7,0.1,5,0.8,31,32.1,"1,211",36.1,"1,361",93.9,"3,539",37,"1,396",86.6,"3,265",26,981,99,"3,734",68.6,"2,588",72.9,"2,747",39.3,"1,480",0.42,0.11
20,Oaxaca,20379,Santa Cruz Nundaco,"2,585",87.6,"2,266",3.7,0.55,55.9,"1,446",4,0.37,31.7,820,3.3,0.17,11.6,300,3.3,0,1,0.7,19,29.7,767,25.8,668,94.1,"2,431",71.4,"1,846",92,"2,377",53.5,"1,384",99.2,"2,565",87.4,"2,260",87.7,"2,266",61.3,"1,586",0.423,0.07
20,Oaxaca,20380,Santa Cruz Papalutla,"1,958",73,"1,429",3,0.37,27,529,3.7,0.16,46,900,2.7,0.2,26,510,2.8,0.1,2,0.9,17,29.6,579,49.5,969,93.6,"1,832",21.9,430,81.9,"1,603",16.9,330,99,"1,939",63.4,"1,242",73.1,"1,431",37.5,735,0.386,0.14
20,Oaxaca,20381,Santa Cruz Tacache de Mina,"2,012",74.1,"1,490",2.8,0.35,27.6,556,3.6,0.17,46.4,934,2.4,0.18,19.5,392,2.3,2.1,43,4.3,87,40.4,812,40.4,812,81.2,"1,634",9.7,194,48.2,970,35.8,720,93.5,"1,882",53.1,"1,069",76.2,"1,533",43.1,868,0.415,0.13
20,Oaxaca,20382,Santa Cruz Tacahua,"1,264",86.6,"1,095",3.6,0.52,50,632,3.9,0.33,36.6,463,3.2,0.2,13.4,169,3.3,0,0,0,0,30.6,387,23.3,294,92,"1,163",67.6,854,100,"1,264",45.2,571,100,"1,264",85.5,"1,081",86.6,"1,095",56.7,717,0.403,--
20,Oaxaca,20383,Santa Cruz Tayata,605,79.7,482,3.2,0.43,32.4,196,4.1,0.22,47.3,286,2.6,0.21,18.7,113,2.5,0.1,1,1.5,9,25.7,156,35.5,215,66.7,403,50,303,95.9,580,29.8,180,98.4,595,62,375,79.7,482,43.1,261,0.349,0.15
20,Oaxaca,20384,Santa Cruz Xitla,"4,336",92.1,"3,995",4.1,0.63,59.4,"2,574",4.3,0.42,32.8,"1,421",3.9,0.21,7.8,339,3.8,0,1,0,1,54.2,"2,352",79.9,"3,463",96.8,"4,198",33.1,"1,436",95.4,"4,138",50.7,"2,196",100,"4,334",95.3,"4,131",92.1,"3,996",61.3,"2,658",0.375,0.12
20,Oaxaca,20385,Santa Cruz Xoxocotlán,"75,790",50.4,"38,207",2.8,0.24,12,"9,065",3.9,0.08,38.5,"29,142",2.5,0.16,32.4,"24,591",2,2,"1,513",15.1,"11,479",17,"12,863",37.2,"28,189",66.6,"50,441",23.6,"17,890",46.8,"35,484",16.7,"12,644",82.9,"62,799",37.3,"28,232",52.4,"39,720",17.5,"13,260",0.449,0.12
20,Oaxaca,20386,Santa Cruz Zenzontepec,"19,075",93.1,"17,752",3.6,0.55,64.8,"12,363",3.8,0.41,28.2,"5,389",3,0.14,6.8,"1,299",3,0,4,0.1,20,51.5,"9,830",9.8,"1,865",96,"18,309",56.2,"10,712",99.6,"18,993",40.2,"7,666",99.9,"19,051",87.3,"16,649",93.1,"17,756",72.1,"13,750",0.394,0.11
20,Oaxaca,20387,Santa Gertrudis,"2,638",66,"1,742",2.7,0.3,20.5,541,3.7,0.12,45.5,"1,202",2.3,0.17,30.9,814,2.2,0.5,14,2.6,67,35,923,24.6,649,89,"2,347",22.5,593,57.4,"1,513",20.9,552,96.9,"2,557",47.9,"1,264",66.6,"1,756",34.1,900,0.457,0.13
20,Oaxaca,20388,Santa Inés del Monte,"2,354",92.1,"2,168",3.5,0.54,60.3,"1,420",3.8,0.38,31.8,748,3,0.16,7.9,186,3.2,0,0,0,0,45,"1,060",26.9,633,97,"2,284",45.7,"1,076",99.6,"2,345",37.3,879,100,"2,354",87.1,"2,051",92.1,"2,168",67.3,"1,585",0.37,--
20,Oaxaca,20389,Santa Inés Yatzeche,802,85.2,684,3.9,0.56,51,409,4.2,0.36,34.2,275,3.5,0.2,13.1,105,3.1,0,0,1.6,13,57.3,460,62.1,498,93.5,750,45.6,365,88.8,712,29.6,237,98.4,789,85.4,685,85.2,684,54.2,435,0.394,0.08
20,Oaxaca,20390,Santa Lucía del Camino,"57,595",35.1,"20,233",2.5,0.15,5,"2,902",4,0.03,30.1,"17,331",2.3,0.11,35.5,"20,447",1.9,2.4,"1,375",27,"15,540",12.8,"7,393",30.3,"17,478",58.3,"33,562",18.2,"10,477",17.8,"10,228",17,"9,819",70.6,"40,680",20.3,"11,718",37.5,"21,608",8.8,"5,073",0.444,0.11
20,Oaxaca,20391,Santa Lucía Miahuatlán,"3,496",94.3,"3,298",4.4,0.69,73.9,"2,584",4.4,0.55,20.4,713,4.2,0.14,5.7,198,4.2,0,0,0,0,56.1,"1,960",78.1,"2,730",98.9,"3,457",74.9,"2,618",98.6,"3,448",31.4,"1,099",100,"3,496",98.4,"3,441",94.3,"3,298",74.8,"2,616",0.371,--
20,Oaxaca,20392,Santa Lucía Monteverde,"6,826",86.8,"5,924",3.6,0.52,52.8,"3,605",3.9,0.34,34,"2,319",3.2,0.18,13.1,896,3.1,0,0,0.1,6,36.7,"2,504",14.1,959,92,"6,279",58.8,"4,016",99.4,"6,785",52.5,"3,585",99.9,"6,820",84.6,"5,777",86.8,"5,924",59.2,"4,042",0.406,0.13
20,Oaxaca,20393,Santa Lucía Ocotlán,"3,975",91.5,"3,636",3.4,0.52,46.2,"1,838",3.8,0.29,45.2,"1,798",2.9,0.22,8.5,337,3,0,1,0,0,51.3,"2,040",21.2,844,97.2,"3,864",37,"1,469",92.7,"3,685",35.6,"1,416",100,"3,973",79.6,"3,164",91.5,"3,637",54.3,"2,157",0.348,0.23
20,Oaxaca,20394,Santa María Alotepec,"2,299",86.9,"1,999",3.4,0.5,53.7,"1,234",3.8,0.34,33.3,765,2.9,0.16,13,298,2.6,0,0,0.1,2,33.8,776,78.4,"1,803",94.1,"2,162",26.5,609,70.8,"1,628",30.7,705,99.9,"2,297",80.2,"1,844",87,"1,999",62.3,"1,432",0.434,0.15
20,Oaxaca,20395,Santa María Apazco,"1,634",88.3,"1,443",3.9,0.57,54.6,891,4.2,0.38,33.8,552,3.4,0.19,11.7,191,3.3,0,0,0,0,48.1,785,38.9,635,90,"1,470",54.7,894,94.6,"1,546",58.4,954,100,"1,634",87.8,"1,434",88.3,"1,443",59.5,972,0.374,--
20,Oaxaca,20396,Santa María la Asunción,"2,432",91.6,"2,228",4.3,0.65,67.9,"1,652",4.4,0.5,23.7,576,3.9,0.15,8,196,3.7,0,0,0.4,9,55.3,"1,344",50.7,"1,234",96.6,"2,350",57.7,"1,403",95.9,"2,332",64,"1,557",99.6,"2,423",94.6,"2,300",91.6,"2,228",70.3,"1,710",0.418,0.05
20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,"44,475",53.5,"23,781",3.1,0.28,13.9,"6,185",4,0.09,39.6,"17,596",2.8,0.19,33.6,"14,948",2.5,1.7,742,11.3,"5,004",18.3,"8,152",64,"28,472",68.9,"30,637",22.2,"9,888",57.1,"25,400",19.6,"8,696",87.1,"38,729",49.7,"22,111",55.1,"24,523",18.4,"8,175",0.418,0.12
20,Oaxaca,20398,Ayoquezco de Aldama,"4,231",85.6,"3,623",3.1,0.44,37.3,"1,576",3.8,0.24,48.4,"2,046",2.6,0.21,13.2,558,2.5,0.2,7,1,43,44.9,"1,901",29.3,"1,241",93.1,"3,938",34.9,"1,475",74.2,"3,140",22.6,955,98.8,"4,181",65.3,"2,762",85.8,"3,630",49.1,"2,077",0.394,0.12
20,Oaxaca,20399,Santa María Atzompa,"29,638",55.6,"16,490",2.9,0.27,11.8,"3,483",3.9,0.08,43.9,"13,007",2.6,0.19,33.6,"9,962",2.2,1.3,384,9.5,"2,803",18.6,"5,499",39.7,"11,762",69.8,"20,674",29.6,"8,758",55.1,"16,343",20,"5,933",89.2,"26,451",41.7,"12,359",56.9,"16,873",17.5,"5,178",0.434,0.14
20,Oaxaca,20400,Santa María Camotlán,"1,527",72.5,"1,108",2.6,0.31,19.4,296,3.7,0.12,53.1,811,2.2,0.19,25.4,388,2.2,0.5,8,1.6,24,34.4,526,29.8,456,84.6,"1,292",14.1,215,58.6,895,18.5,282,97.9,"1,495",43.6,666,73,"1,115",34.8,531,0.374,0.15
20,Oaxaca,20401,Santa María Colotepec,"24,678",75.6,"18,651",3,0.38,28.9,"7,125",3.8,0.18,46.7,"11,526",2.5,0.2,19.2,"4,733",2.3,0.8,186,4.5,"1,109",31.9,"7,867",26.3,"6,496",87.7,"21,647",38.6,"9,516",61.4,"15,145",27.3,"6,747",94.8,"23,384",55.9,"13,790",76.3,"18,837",39,"9,627",0.456,0.1
20,Oaxaca,20402,Santa María Cortijo,"1,009",79.1,798,3.2,0.42,36.1,364,3.9,0.23,43,434,2.6,0.18,17.8,179,2.6,1,11,2.1,21,32.1,323,30.4,307,94,948,42.9,432,68.4,690,29.1,293,96.9,977,62.6,632,80.1,809,49.1,495,0.401,0.15
20,Oaxaca,20403,Santa María Coyotepec,"3,392",43.2,"1,465",2.4,0.17,5.6,191,3.9,0.04,37.6,"1,274",2.2,0.14,41,"1,390",2,1.7,56,14.2,480,18.4,623,36.3,"1,230",72,"2,444",22.1,748,23.5,796,13.6,462,84.2,"2,856",25.9,878,44.9,"1,521",11.6,394,0.374,0.16
20,Oaxaca,20404,Santa María Chachoápam,657,71.7,471,2.7,0.32,22.4,147,3.4,0.13,49.3,324,2.3,0.19,25.1,165,2.3,1,7,2.2,14,26.4,173,40.7,267,65.1,428,16.4,108,73.6,484,26.9,177,96.8,636,50.7,333,72.7,478,37.5,247,0.383,0.18
20,Oaxaca,20405,Villa de Chilapa de Díaz,"1,596",74.9,"1,196",3.1,0.38,30.2,483,3.9,0.2,44.7,713,2.5,0.19,22,352,2.4,0.7,11,2.4,38,38.6,616,26.8,428,86.5,"1,381",39.1,625,59.9,956,33.3,531,97,"1,548",58.8,938,75.6,"1,207",42,671,0.429,0.14
20,Oaxaca,20406,Santa María Chilchotla,"19,960",93.4,"18,642",3.9,0.61,71.5,"14,273",4.1,0.48,21.9,"4,369",3.4,0.12,6.6,"1,318",3.2,0,0,0,0,48.9,"9,766",44.7,"8,922",95.6,"19,088",65.9,"13,158",99.5,"19,853",30.8,"6,151",100,"19,960",93.3,"18,618",93.4,"18,642",74.9,"14,956",0.41,--
20,Oaxaca,20407,Santa María Chimalapa,"6,869",93.2,"6,400",3.6,0.56,59,"4,053",4,0.4,34.2,"2,347",2.8,0.16,6.7,461,3,0.1,7,0,2,53.6,"3,679",39.9,"2,739",96.2,"6,609",57.9,"3,980",73.5,"5,050",34.6,"2,373",99.9,"6,860",81.7,"5,615",93.3,"6,407",69,"4,739",0.419,0.14
20,Oaxaca,20408,Santa María del Rosario,493,71.2,351,3.8,0.45,30.8,152,4.2,0.22,40.4,199,3.4,0.23,27.6,136,3,0.3,1,0.9,4,24.5,121,79.1,390,84.1,415,43.4,214,90.8,448,31.1,153,98.8,487,78.6,387,71.5,353,34.6,171,0.366,0.18
20,Oaxaca,20409,Santa María del Tule,"10,965",23.3,"2,553",2.6,0.1,2.4,260,4,0.02,20.9,"2,293",2.4,0.08,32.2,"3,529",2,3,330,41.5,"4,552",9.9,"1,084",34.1,"3,738",46.4,"5,092",8.6,939,14.3,"1,573",11.3,"1,244",55.5,"6,082",15.8,"1,735",26.3,"2,884",4.8,528,0.451,0.1
20,Oaxaca,20410,Santa María Ecatepec,"2,588",86.9,"2,249",2.8,0.41,40.6,"1,051",3.6,0.24,46.3,"1,198",2.2,0.17,11.8,304,2.1,0.5,13,0.9,22,29.3,758,37.8,977,86.3,"2,235",33.4,863,57.4,"1,485",28.6,739,98.6,"2,553",59.6,"1,542",87.4,"2,261",61.4,"1,590",0.392,0.14
